year,age,years_in_f1,races_with_each_team_since_1995,F2_champion,Former_F1_World_Champion,home_race,starting_grid_position,points_in_previous_race,laps_in_previous_race,constructorId_points_at_stage_of_season,driver_points_at_stage_of_season,race_70th Anniversary Grand Prix,race_Abu Dhabi Grand Prix,race_Argentine Grand Prix,race_Australian Grand Prix,race_Austrian Grand Prix,race_Azerbaijan Grand Prix,race_Bahrain Grand Prix,race_Belgian Grand Prix,race_Brazilian Grand Prix,race_British Grand Prix,race_Canadian Grand Prix,race_Chinese Grand Prix,race_Dutch Grand Prix,race_Eifel Grand Prix,race_Emilia Romagna Grand Prix,race_European Grand Prix,race_French Grand Prix,race_German Grand Prix,race_Hungarian Grand Prix,race_Indian Grand Prix,race_Italian Grand Prix,race_Japanese Grand Prix,race_Korean Grand Prix,race_Luxembourg Grand Prix,race_Malaysian Grand Prix,race_Mexican Grand Prix,race_Mexico City Grand Prix,race_Miami Grand Prix,race_Monaco Grand Prix,race_Pacific Grand Prix,race_Portuguese Grand Prix,race_Qatar Grand Prix,race_Russian Grand Prix,race_Sakhir Grand Prix,race_San Marino Grand Prix,race_Saudi Arabian Grand Prix,race_Singapore Grand Prix,race_Spanish Grand Prix,race_Styrian Grand Prix,race_Ṣo Paulo Grand Prix,race_Turkish Grand Prix,race_Tuscan Grand Prix,race_United States Grand Prix,engine_manufacturer_Acer,engine_manufacturer_Arrows,engine_manufacturer_Asiatech,engine_manufacturer_BMW,engine_manufacturer_Cosworth,engine_manufacturer_Ferrari,engine_manufacturer_Ford,engine_manufacturer_Hart,engine_manufacturer_Honda,engine_manufacturer_Mecachrome,engine_manufacturer_Mercedes,engine_manufacturer_Mugen-Honda,engine_manufacturer_Petronas,engine_manufacturer_Peugeot,engine_manufacturer_Playlife,engine_manufacturer_Red Bull,engine_manufacturer_Renault,engine_manufacturer_Supertec,engine_manufacturer_Toro Rosso,engine_manufacturer_Toyota,engine_manufacturer_Yamaha,constructor_nationality_American,constructor_nationality_Austrian,constructor_nationality_British,constructor_nationality_Dutch,constructor_nationality_French,constructor_nationality_German,constructor_nationality_Indian,constructor_nationality_Irish,constructor_nationality_Italian,constructor_nationality_Japanese,constructor_nationality_Malaysian,constructor_nationality_Russian,constructor_nationality_Spanish,constructor_nationality_Swiss,Nationality_American,Nationality_Argentine,Nationality_Australian,Nationality_Austrian,Nationality_Belgian,Nationality_Brazilian,Nationality_British,Nationality_Canadian,Nationality_Chinese,Nationality_Colombian,Nationality_Czech,Nationality_Danish,Nationality_Dutch,Nationality_Finnish,Nationality_French,Nationality_German,Nationality_Hungarian,Nationality_Indian,Nationality_Indonesian,Nationality_Irish,Nationality_Italian,Nationality_Japanese,Nationality_Malaysian,Nationality_Mexican,Nationality_Monegasque,Nationality_New Zealander,Nationality_Polish,Nationality_Portuguese,Nationality_Russian,Nationality_Spanish,Nationality_Swedish,Nationality_Swiss,Nationality_Thai,Nationality_Venezuelan,Mechanical,Driver_Issue,Lapped,Number_Of_Stops,Total_time_in_pits,Avg_time_in_pits,Weather_Conditions_Dry,Weather_Conditions_Rain,Weather_Conditions_Very changeable,Circuit_Type_Permanent Race Track ,Circuit_Type_Street Circuit,Circuit_Type_Street Circuit ,constructorId_10,constructorId_11,constructorId_117,constructorId_12,constructorId_13,constructorId_131,constructorId_14,constructorId_15,constructorId_16,constructorId_164,constructorId_166,constructorId_17,constructorId_18,constructorId_19,constructorId_2,constructorId_20,constructorId_205,constructorId_206,constructorId_207,constructorId_208,constructorId_209,constructorId_21,constructorId_210,constructorId_211,constructorId_213,constructorId_214,constructorId_22,constructorId_23,constructorId_24,constructorId_25,constructorId_26,constructorId_27,constructorId_28,constructorId_29,constructorId_3,constructorId_30,constructorId_31,constructorId_4,constructorId_5,constructorId_51,constructorId_6,constructorId_7,constructorId_8,constructorId_9
-0.048594543,-0.002864297,-0.020647642,0.00232605,-0.018301275,-0.023959945,8.54E-05,0.056385244,-0.039353452,-0.005645254,-0.091112867,-0.143373475,5.87E-06,0.000130233,2.26E-05,0.000218188,0.000151238,2.33E-05,0.000132671,0.000298285,0.000156397,0.000321781,0.000304608,0.000109929,2.36E-05,9.16E-06,2.20E-05,0.000248553,0.000273155,-5.35E-05,0.000235281,0.000157249,0.000391346,0.000377373,3.04E-05,8.13E-06,0.000125152,2.57E-05,3.55E-05,3.35E-05,0.000237155,8.07E-06,1.57E-05,-0.00147801,6.32E-05,-2.92E-06,0.000134139,4.00E-05,0.000185969,1.37E-05,1.55E-05,1.71E-05,8.01E-05,4.43E-07,0.000269424,7.25E-09,9.88E-07,1.33E-06,0.000348915,0.000681901,0.004279928,0.000305297,1.65E-05,0.000871906,1.39E-05,-0.011510747,4.14E-05,2.26E-05,6.33E-05,3.87E-05,4.94E-05,0.000978553,6.59E-06,1.59E-06,0.000297434,1.70E-05,0.000195783,0.001478975,-0.029949043,0,0.001224348,0.001892203,0.000622037,0.000135417,0.003699062,0.000384998,0,0,4.78E-07,0.00094214,0,1.88E-08,-0.035378579,8.87E-05,2.84E-06,0.001279626,0.000690685,0.000208559,4.39E-07,0.000195527,0,4.84E-05,-0.000217584,0.001456994,0.000977554,0.001048846,0,0,2.99E-07,4.32E-08,0.00079056,0.000138769,2.99E-07,0.000293875,0.000390542,7.64E-07,6.96E-05,0,6.74E-05,0.000794867,1.40E-06,6.36E-07,3.09E-05,1.71E-05,0.004696824,0.002258901,-0.004612981,-0.008634118,-0.016747553,-0.018773721,0.006825524,0.000100004,-9.67E-05,-0.011493548,0.000791468,0.001381007,0.000653371,5.74E-06,6.95E-05,5.55E-08,0,-0.019078004,0,0.000658227,0.000136633,0,5.67E-07,-0.001298005,0.000103629,1.46E-05,9.66E-05,2.63E-06,0,3.36E-06,0,-0.000170061,3.89E-07,6.78E-06,9.46E-05,-2.73E-05,7.15E-05,-6.21E-05,-0.000671892,-0.002740827,-0.000150546,1.02E-05,0,-0.000410075,1.78E-08,3.85E-07,-0.004243134,1.35E-07,3.37E-08,-0.001254024,5.52E-05,3.15E-05,-0.032213301,5.73E-05,0,-0.014230313
-0.05318696,0.001776403,0.006966824,0.013025395,0.002521397,-0.022271072,-5.09E-05,0.054692126,-0.04763446,-0.002982646,-0.104469139,-0.168003011,5.91E-06,0.000169353,2.39E-05,0.000420931,0.000169829,3.32E-05,1.00E-04,0.000356856,0.000283646,0.000637617,0.000253041,0.000168382,3.79E-05,4.31E-05,2.69E-05,0.000258419,0.000316496,0.000345481,0.000357699,0.000100898,0.000496246,0.000420342,5.13E-05,1.25E-05,4.93E-05,5.36E-05,3.23E-05,7.13E-05,0.00039496,1.36E-05,1.79E-05,-0.001802068,7.86E-05,-2.61E-06,8.17E-05,2.54E-05,0.000198511,0.000159357,1.48E-05,1.24E-05,0.000116061,8.69E-07,0.000308654,7.25E-09,1.06E-06,1.46E-06,0.000385846,0.000832069,0.004551724,0.000285768,3.11E-06,0.001297966,3.27E-05,-0.011354036,1.55E-05,3.14E-05,3.72E-05,4.02E-05,6.32E-05,0.000868161,1.23E-05,4.32E-07,0.000388858,6.67E-06,0.000269402,0.002142692,-0.043120196,0,0.001884874,0.001448358,0.000650832,0.000158233,0.00440505,0.000552361,0,0,5.33E-07,0.001130412,0,1.19E-07,0.000929101,9.69E-05,3.30E-06,0.001763893,0.000756347,0.000146633,2.46E-07,0.000340067,0,9.29E-05,-0.000308375,0.00176389,0.001114669,0.000982746,0,0,3.17E-07,4.32E-08,0.00092679,0.000198604,4.64E-07,0.000449884,0.000241163,4.44E-07,4.32E-05,0,6.25E-05,0.001029844,3.43E-06,4.74E-08,-0.004478699,1.50E-05,0.005672751,0.002658012,-0.004535731,-0.009377121,-0.015656522,-0.027500151,0.002609973,0.000382299,-7.76E-05,-0.012390543,0.000739426,0.001385936,0.000848696,6.73E-06,0.000106724,5.99E-08,0,-0.018908653,0,0.000787694,0.000184346,0,6.67E-07,-0.001494529,6.87E-05,1.30E-05,0.000148427,1.16E-06,0,1.03E-06,0,-0.000204341,1.22E-07,1.02E-05,0.000104011,-3.84E-05,5.07E-05,-9.01E-05,-0.000431882,-0.001020161,-0.000168636,2.12E-06,0,-0.000420508,1.78E-08,3.85E-07,0.012200119,1.12E-07,5.02E-08,-0.001805312,-4.15E-05,3.75E-05,-0.035606614,6.19E-05,0,-0.017080682
-0.05024119,-0.002338544,-0.021050689,0.003454742,0.003726064,-0.022806191,0.000125086,0.05800768,-0.042874029,-0.000877505,-0.099241964,-0.162100061,4.57E-06,0.000198232,2.47E-05,0.00019063,0.000165927,3.97E-05,0.000125667,0.00039652,0.000291622,0.000503482,0.000351064,0.000173249,2.43E-05,1.02E-05,2.35E-05,0.000265512,0.000274459,0.000243748,0.000354071,5.30E-05,0.000560579,0.000403202,2.62E-05,1.23E-05,0.000112186,3.05E-05,3.19E-05,3.16E-05,0.000432353,1.00E-05,1.74E-05,-0.001487887,8.27E-05,-1.31E-06,5.81E-05,2.49E-05,0.000193012,0.000117665,1.84E-05,1.94E-05,0.000143358,7.86E-07,0.000291683,7.25E-09,9.97E-07,1.33E-06,0.000828171,0.001091344,0.004690864,0.000341571,1.64E-05,0.001030267,3.08E-05,-0.016090953,2.94E-06,2.85E-05,6.14E-05,3.33E-05,5.46E-05,0.000956798,1.42E-05,4.48E-07,0.000370848,1.69E-05,0.000192106,0.001863201,-0.04355767,0,0.001402383,0.00192214,0.000463661,0.000132317,0.004005163,0.00045723,0,0,4.58E-07,0.001031469,0,5.18E-07,0.00079565,9.62E-05,2.14E-06,0.001511261,0.001045455,0.000273096,4.39E-07,0.000361196,0,6.00E-05,-0.000205043,0.00169704,0.000983371,0.000946494,0,0,6.39E-07,4.32E-08,0.000865615,0.000207937,4.86E-07,0.000355276,0.000234545,7.64E-07,4.52E-05,0,7.33E-05,0.00090571,1.43E-06,6.36E-07,7.71E-05,1.39E-05,0.005535939,0.002448922,-0.005218536,-0.008247406,-0.017160296,-0.02495712,0.009136892,0.000380358,-3.89E-05,-0.014020717,0.000860267,0.001521752,0.000663934,5.79E-06,7.30E-05,1.23E-07,0,-0.017829618,0,0.000782422,0.000136866,0,2.53E-06,-0.001403519,8.72E-05,1.61E-05,6.41E-05,4.56E-06,0,3.32E-06,0,-0.000174552,3.89E-07,7.13E-06,9.33E-05,-2.97E-05,6.72E-05,-0.00011353,-0.000608759,-0.00126808,-0.000140049,1.19E-05,0,-0.000408061,1.78E-08,3.85E-07,0.020465762,9.49E-08,3.37E-08,-0.00155967,-5.40E-05,3.32E-05,-0.032445423,6.00E-05,0,-0.017423924
-0.054544244,0.002052559,0.005641819,0.02413003,-0.028005481,-0.01578564,0.000165149,0.048366986,-0.042652695,-0.006557308,-0.082959878,-0.16837213,8.03E-06,0.000189165,0.00019128,-0.000361773,-0.000725105,5.56E-05,-0.000154813,0.000204604,0.000493648,0.000709911,9.91E-05,0.000241397,7.17E-05,1.62E-05,5.56E-05,0.000226584,0.000208719,0.000331798,0.00060925,3.66E-05,0.000245413,0.00040477,2.21E-05,7.51E-06,6.11E-05,8.64E-05,3.19E-05,2.96E-05,0.000447281,1.24E-05,2.31E-05,-0.002368157,8.07E-05,1.66E-06,0.000101029,4.80E-05,0.000259896,0.000233084,2.38E-05,9.33E-06,9.30E-05,4.48E-07,0.000283926,6.04E-09,8.86E-07,5.98E-07,0.000400871,0.00055589,-0.038022224,0.000264075,1.66E-06,0.000881364,1.12E-05,0.001726554,6.33E-05,2.03E-05,3.52E-05,3.73E-05,6.17E-05,0.001330779,4.64E-06,3.00E-06,0.000327577,3.43E-06,0.000444122,0.001690424,0.007631013,0,0.00157194,0.001690621,0.000459643,0.000129987,-0.028599265,0.000535434,0,0,4.91E-07,0.001125409,0,9.10E-09,0.00081541,0.000131801,5.59E-06,0.002834767,0.001691733,0.000135018,7.93E-07,7.23E-05,0,0.000370726,-0.000141588,0.001974065,0.001250348,0.000224777,0,0,1.08E-07,4.32E-08,0.000911001,0.000123701,2.61E-07,0.000295014,-0.034745588,5.01E-07,3.31E-05,0,6.96E-05,0.001280586,4.07E-06,4.74E-08,3.16E-05,1.17E-05,0.004981019,0.002834302,-0.001887422,-0.009396361,-0.021292848,-0.028412697,0.007954364,0.000737156,-9.01E-05,-0.003200034,0.000850553,0.001607748,0.000836281,6.58E-06,3.39E-05,2.73E-08,0,-0.018089181,0,0.000808418,8.47E-05,0,4.93E-08,-0.000834895,8.32E-05,9.23E-06,5.05E-05,1.02E-06,0,7.31E-07,0,-0.000153906,1.44E-07,4.42E-06,0.000126401,-3.45E-05,6.72E-05,-7.66E-05,-0.000397152,-0.000499419,-0.000174128,1.60E-06,0,-0.000312397,1.78E-08,2.19E-07,-0.003414652,7.45E-08,2.47E-08,-0.000922041,7.29E-05,2.33E-05,0.066395469,7.11E-05,0,-0.014616811
-0.045640756,-0.024379788,-0.007409828,0.006412873,-0.022165285,-0.018657453,0.000111065,0.052797158,-0.043537693,-0.006245968,-0.096047909,-0.148263873,1.46E-05,0.000158097,1.67E-05,-1.55E-05,0.000118937,0.000169093,0.000127846,0.000213195,0.00026409,0.000380442,0.000235928,0.000158434,2.41E-05,8.79E-06,2.13E-05,0.000168323,0.000264544,0.000377542,0.000493615,3.34E-05,0.000215403,0.000344021,2.55E-05,9.13E-06,7.96E-05,8.45E-05,4.03E-05,2.73E-05,0.000299837,8.40E-06,1.73E-05,-0.001744361,7.15E-05,-5.23E-07,5.37E-05,3.65E-05,0.000168619,0.000120728,1.01E-05,6.61E-06,0.000106147,2.43E-07,0.000314179,7.25E-09,9.19E-07,7.24E-07,0.000297175,0.000559011,-0.020271135,0.00020996,1.66E-06,0.000972102,1.33E-05,0.002434762,3.29E-05,1.91E-05,6.88E-05,3.12E-05,6.40E-05,0.0017904,5.19E-06,3.05E-06,0.000242532,3.92E-06,-0.012251108,0.002102142,0.005181383,0,0.001233531,0.001672183,0.000449926,0.00019108,0.005075536,0.000470752,0,0,4.83E-07,0.001053642,0,9.10E-09,0.000877006,0.00016025,4.74E-06,0.001254909,0.000470294,3.62E-05,3.67E-07,6.76E-05,0,0.000102631,-0.000324723,0.001709447,0.001210125,-0.00685969,0,0,1.00E-07,4.32E-08,0.00102906,0.000105478,3.97E-07,0.000254907,0.000389066,8.68E-07,3.57E-05,0,6.23E-05,0.000891885,2.83E-06,8.34E-08,2.30E-05,9.43E-06,0.004345901,0.00235687,-0.001610483,-0.004968817,-0.014261852,-0.016089187,0.008127603,0.000326153,-0.000140361,-0.007799736,0.000599134,0.001299582,0.000728082,7.43E-06,4.41E-05,3.38E-08,0,-0.018677771,0,0.000712424,7.61E-05,0,4.93E-08,-0.00170376,5.85E-05,1.78E-05,0.00015359,1.63E-06,0,8.49E-07,0,-0.000252733,2.45E-07,6.61E-06,-0.003078232,-5.63E-05,8.52E-05,-4.21E-05,-0.000659606,-0.001045397,-0.000215197,1.84E-06,0,-0.000399271,6.42E-08,1.64E-06,-0.003931851,9.95E-08,1.66E-08,-0.001372228,3.23E-05,5.01E-05,-0.032956102,0.000167569,0,-0.013883111
-0.044308593,-0.010907709,-0.003955838,0.007655433,0.001981052,-0.022764903,0.000117497,0.049462755,-0.046315376,-0.007940483,-0.100213643,-0.149531661,5.23E-06,0.000137865,1.71E-05,0.000278161,0.000251777,9.14E-05,7.91E-05,0.000325701,0.000160561,0.000324282,0.000185124,0.000159792,3.22E-05,9.99E-06,1.85E-05,0.000162209,0.000255968,0.000311028,0.000294336,0.000163946,0.000340288,0.000208068,1.43E-05,8.17E-06,5.62E-05,5.34E-05,2.18E-05,2.38E-05,-0.00025014,6.14E-06,1.90E-05,-0.001775739,6.08E-05,9.07E-07,0.000171069,2.53E-05,0.000200732,3.41E-05,5.42E-06,9.64E-06,0.000112669,4.49E-07,0.000270184,7.25E-09,9.40E-07,7.41E-07,0.000292617,0.000590236,0.004975055,0.000260137,3.08E-06,0.000968862,1.36E-05,0.001600995,3.26E-05,1.94E-05,6.45E-05,4.25E-05,-0.005153585,0.001910786,5.30E-06,4.84E-07,0.000313846,6.09E-06,0.000221923,0.002277214,0.004864513,0,0.001260402,0.001781312,0.000504284,0.000198408,-0.016346665,0.000510834,0,0,5.72E-07,0.00110683,0,1.11E-08,-0.038602016,0.000181364,5.61E-06,0.001285144,0.000722362,7.62E-05,3.36E-07,5.56E-05,0,8.22E-05,-0.000282312,0.001700792,0.001241737,-0.000138441,0,0,1.00E-07,4.32E-08,0.001469464,0.000123444,3.20E-07,0.000321254,0.00020113,1.63E-06,5.80E-05,0,7.12E-05,0.001018241,2.82E-06,8.34E-08,2.36E-05,8.37E-06,0.004718741,0.002185501,-0.00437069,-0.005492139,-0.013713607,-0.017103751,0.009481112,0.000366574,-7.41E-05,-0.007648392,0.000642627,0.00168313,0.000749726,7.70E-06,4.17E-05,3.38E-08,0,-0.021186525,0,0.000721136,8.13E-05,0,1.04E-07,-0.002505097,7.99E-05,1.90E-05,0.000144131,2.10E-06,0,8.31E-07,0,-0.000312127,2.45E-07,6.22E-06,0.000107382,-4.31E-05,-0.009988694,-5.15E-05,-0.00059374,-0.001054834,-0.000260164,1.86E-06,0,-0.000417314,6.42E-08,1.64E-06,-0.003992331,9.95E-08,1.90E-08,-0.001607832,2.21E-05,5.61E-05,-0.03483363,0.000129088,0,-0.014384129
-0.054366461,-0.001007748,0.005422473,0.017452112,0.002548927,-0.014868041,0.000172211,0.054938125,-0.046686983,-0.010231925,-0.07702953,-0.155296296,6.83E-06,-0.013664789,0.00018507,-4.89E-05,0.000339305,7.39E-05,7.91E-05,0.000245953,0.000507203,0.000350038,0.000210847,0.000233863,3.40E-05,1.65E-05,2.25E-05,0.000207551,0.000186988,0.000223033,0.000631107,3.79E-05,0.000173551,2.23E-05,-2.75E-05,8.52E-06,4.55E-05,8.47E-05,2.09E-05,3.13E-05,0.000472024,1.30E-05,2.32E-05,8.19E-06,7.25E-05,1.63E-06,0.000111473,4.62E-05,0.00011432,0.000202365,2.49E-05,1.13E-05,0.000123836,4.50E-07,0.000279442,6.04E-09,2.50E-06,5.58E-07,0.000245828,0.000573455,-0.038892326,0.000288085,1.65E-06,0.000920532,1.03E-05,0.001965695,5.56E-05,2.25E-05,3.48E-05,3.39E-05,6.22E-05,0.001462031,4.62E-06,5.74E-07,0.000469885,3.36E-06,0.000413553,0.001861667,0.007672671,0,0.001719471,0.001554869,0.000409038,0.000131332,-0.030301017,0.000542664,0,0,3.68E-07,0.001179259,0,9.10E-09,0.000821743,0.00016344,6.10E-06,0.003921323,0.000670831,0.000140812,5.21E-07,6.09E-05,0,8.68E-05,-0.000208011,0.002098792,0.001071636,-2.44E-05,0,0,7.83E-08,4.32E-08,0.000707918,0.000165026,4.73E-07,0.000368473,0.000549488,5.01E-07,3.29E-05,0,7.24E-05,-0.035921249,3.39E-06,4.74E-08,2.63E-05,6.62E-06,0.005358804,0.003016214,-0.001088021,-0.006540103,-0.017285747,-0.026093194,0.010390797,0.00227955,-4.88E-05,-0.002828591,0.00063348,0.001399954,0.000789921,6.84E-06,3.88E-05,2.73E-08,0,-0.01629313,0,0.000875851,8.79E-05,0,1.04E-07,-0.000940387,8.19E-05,8.83E-06,4.36E-05,1.33E-06,0,7.31E-07,0,-0.000171799,2.45E-07,5.37E-06,9.27E-05,-4.50E-05,7.92E-05,-0.000119957,-0.00040008,-0.000510817,-0.000207663,1.61E-06,0,-0.000313854,1.78E-08,2.19E-07,-0.003358831,7.45E-08,2.47E-08,-0.002614572,0.000139929,3.71E-05,0.080451433,6.56E-05,0,-0.017357254
-0.040577384,-0.012928257,-0.005428708,0.021155546,0.002733382,-0.024920622,0.0001866,0.040081712,-0.045037254,-0.005346433,-0.114023194,-0.147433613,2.82E-06,-0.011065556,1.65E-05,0.00033673,0.000276655,9.27E-05,0.000539136,0.000481236,0.000292023,0.000420462,0.000146076,0.000146268,1.69E-05,4.91E-05,-4.74E-05,0.000188592,0.000252841,0.000376131,0.000424122,4.04E-05,0.000297489,0.000423433,1.21E-05,8.50E-06,0.000269676,6.24E-05,2.35E-05,0.000116764,0.000211318,4.70E-06,2.30E-05,5.89E-06,9.34E-05,-9.74E-08,0.000195724,-0.000297655,0.000190825,0.000187576,3.10E-05,1.13E-05,0.000135871,4.37E-07,0.000282446,7.25E-09,8.92E-07,7.41E-07,0.000305832,0.000879563,0.005039355,0.000239514,3.08E-06,0.0015422,1.02E-05,0.002205759,3.23E-05,2.04E-05,4.71E-05,3.85E-05,-0.009275412,0.003714708,4.83E-06,6.28E-07,0.000300636,6.09E-06,0.000514085,-0.017469523,0.006727236,0,0.001338938,0.001113063,0.000565144,0.000168424,0.004563315,0.000753642,0,0,4.82E-07,0.001645844,0,1.11E-08,0.00202716,0.000725102,4.86E-06,0.00146242,0.002072964,7.35E-05,3.36E-07,5.60E-05,0,0.00017583,-0.000589958,0.001839039,0.001212852,0.001304289,0,0,1.00E-07,4.32E-08,0.001033748,0.000126771,4.75E-07,-0.045187382,0.000207558,8.48E-07,3.54E-05,0,0.000114816,0.001069983,1.37E-06,3.82E-08,6.35E-05,7.96E-06,0.005785578,0.002544229,-0.004452605,-0.005116561,-0.00905126,-0.018019532,0.012177731,0.000418886,-6.93E-05,-0.004980961,0.000715569,0.001092384,0.000832913,6.46E-06,4.89E-05,3.38E-08,0,-0.019697228,0,0.000767214,8.95E-05,0,1.04E-07,-0.001340539,0.000130073,1.46E-05,0.000155153,1.79E-06,0,1.17E-06,0,-0.000185398,1.41E-07,5.92E-06,9.28E-05,-6.43E-05,0.000393677,-7.61E-05,-0.000334654,-0.000707419,-0.000358565,1.68E-06,0,-0.000366918,1.78E-08,1.64E-06,-0.003106631,7.45E-08,1.90E-08,-0.001290332,0.000126749,4.62E-05,-0.035883562,0.000195976,0,0.042572281
-0.033139156,0.007020587,0.003773054,0.007039597,0.002503876,0.035408114,5.15E-05,0.029790528,-0.049790806,-0.006814169,-0.137981661,-0.196838733,5.87E-06,-0.010409273,1.41E-05,0.000699806,0.000292576,0.000192183,0.000174928,0.000469025,0.00039942,0.000638061,-0.000344744,0.000211604,8.53E-06,3.71E-05,-0.000578772,0.000250458,0.000206139,0.000427964,0.000407192,7.57E-05,0.000402094,0.000483424,2.42E-05,8.39E-06,8.20E-05,0.000396336,2.50E-05,-3.95E-06,0.00041729,4.15E-06,3.27E-05,1.27E-05,0.00016712,4.65E-06,0.001310031,-4.82E-05,0.000217523,0.00023064,3.26E-05,1.52E-05,0.00026149,4.73E-07,0.000449115,7.25E-09,1.02E-06,7.70E-07,0.000319785,0.000891393,0.005318818,0.000323404,1.59E-06,0.001972353,1.77E-05,0.001622254,4.85E-05,1.73E-05,3.22E-05,3.77E-05,-0.008515571,0.006864889,8.09E-06,4.41E-07,0.000384101,5.60E-06,0.00037861,-0.014182353,0.008793875,0,0.002067138,0.001999514,0.000521748,0.000131975,0.004988559,0.000930793,0,0,7.37E-07,0.001865463,0,8.94E-09,0.001909018,0.000205886,4.64E-06,0.001504457,0.002895387,0.00029167,2.36E-07,6.05E-05,0,0.000413209,0.002030381,0.001778192,0.001000075,0.002326182,0,0,1.47E-07,4.32E-08,0.000900739,0.00012923,2.69E-07,0.001212867,0.000212075,8.48E-07,3.27E-05,0,0.000120151,0.001700985,7.24E-07,3.82E-08,5.91E-05,7.95E-06,0.006310908,0.002878357,-0.001922016,-0.009785101,-0.011671687,-0.027400239,0.0108665,0.000371858,-4.21E-05,-0.007184183,0.000921095,0.003377813,0.000921315,9.35E-06,6.50E-05,2.71E-08,0,-0.014929363,0,0.000962328,0.000139821,0,1.04E-07,-0.000672936,0.000140366,9.86E-06,0.000157466,1.56E-06,0,1.47E-06,0,-0.000180289,1.41E-07,7.85E-06,9.64E-05,-3.46E-05,8.28E-05,-5.19E-05,-0.000504109,-0.000597408,-0.000157815,9.64E-07,0,-0.000353377,1.78E-08,2.19E-07,-0.003096632,7.45E-08,2.47E-08,-0.001249705,0.00012651,9.89E-05,-0.031254902,7.31E-05,0,0.0588264
-0.043098753,0.003452013,-0.01192581,0.019237173,0.002469651,-0.020016737,0.000161608,0.068386179,-0.043056606,-0.003683106,-0.10508456,-0.148918831,4.49E-06,-0.012259199,2.31E-05,0.000159817,0.000127506,0.000433432,0.000544239,0.000272213,0.000255393,0.00052724,0.000243543,0.000171149,2.16E-05,4.21E-05,2.15E-05,0.000224282,0.000219555,0.000414754,0.000466401,2.67E-05,0.000438804,0.000336386,2.21E-05,1.63E-05,9.89E-05,6.66E-05,2.55E-05,1.79E-05,0.000384215,8.05E-06,1.96E-05,4.38E-06,6.73E-05,1.59E-06,0.000113624,2.99E-05,0.000174255,0.000134463,1.18E-05,1.55E-05,0.000139107,4.51E-07,0.000283299,7.25E-09,8.28E-07,5.49E-07,0.000409642,0.000689725,-0.025543309,0.000239881,5.74E-06,0.001078566,1.09E-05,0.003787225,3.22E-05,2.58E-05,9.24E-05,3.99E-05,0.000158947,0.001229563,6.00E-06,5.20E-07,0.000402372,7.19E-06,0.000365943,0.002103086,0.006561608,0,0.001671101,0.000999863,0.000437153,0.000191768,0.003902735,0.0005172,0,0,4.33E-07,-0.029299352,0,2.12E-08,0.000893711,0.00061593,4.76E-06,0.001624814,0.000763342,6.52E-05,-9.59E-06,7.36E-05,0,0.000154538,-0.000153652,0.002586858,0.000903464,0.000414338,0,0,1.06E-07,4.32E-08,0.001009444,0.000169871,3.14E-07,0.000337863,0.00030702,5.43E-07,7.01E-05,0,8.29E-05,0.000945751,2.62E-06,1.69E-07,2.85E-05,1.20E-05,0.004694121,0.00256362,0.001213171,-0.004039538,-0.014902281,-0.024253864,0.015759817,0.000486269,-1.46E-05,-0.004984707,0.000811905,0.001433674,0.000735798,7.51E-06,5.00E-05,5.55E-08,0,-0.016956563,0,0.000961059,9.69E-05,0,2.77E-07,-0.00122467,8.29E-05,7.58E-06,0.000114438,2.02E-06,0,5.53E-06,0,-0.000212323,1.14E-06,4.78E-06,9.62E-05,-3.86E-05,0.000398636,-0.000208813,-0.000527399,-0.000667028,-0.000151369,9.66E-06,0,-0.000423669,1.78E-08,2.19E-07,-0.004797953,5.21E-08,1.89E-08,-0.001227498,0.000104225,-0.001613869,-0.02955557,6.19E-05,0,-0.017473842
